"id_projeto_pesquisa";"codigo_projeto";"titulo";"palavras_chave";"id_projeto";"ano";"data_inicio";"data_fim";"situacao";"tipo_projeto";"categoria_projeto";"id_unidade";"unidade";"id_coordenador";"coordenador";"edital";"id_grupo_pesquisa";"grupo_pesquisa";"linha_pesquisa";"area_conhecimento_cnpq";"objetivos_desenvolvimento_sustentavel"
"103927750";"PVD11379-2014";"Inclusão de Pessoas com Deficiência na UFRN: Educação, Trabalho e Produção de conhecimento";"Inclusão, pessoas com deficiência, Instituições de Ensino Superior";"91800471";"2014";"2015/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"45";"BASE DE PESQUISA SOBRE EDUCAÇÃO DE PESSOAS COM NECESSIDADES ESPECIAIS";" EDUCAÇÃO E INCLUSÃO SOCIAL EM CONTEXTOS ESCOLARES E NÃO ESCOLARES ";"Educação Especial";""
"103768771";"PVD11398-2014";"VALIDAÇÃO DO DIAGNÓSTICO DE ENFERMAGEM FALTA DE ADESÃO AO TRATAMENTO ANTIRRETROVIRAL EM ADULTOS VIVENDO COM AIDS";"Estudos de validação; diagnóstico de enfermagem; antirretrovirais; adesão à medicação; síndrome de imunodeficiência adquirida.";"91800352";"2014";"2014/08/01 00:00:00.000";"2017/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"198";"DEPARTAMENTO DE ENFERMAGEM";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"125";"PRÁTICAS ASSISTENCIAIS E EPIDEMIOLÓGICAS EM SAÚDE E ENFERMAGEM";"Enfermagem na Vigilância à Saúde";"Enfermagem em Doenças Emergentes, Reemergentes e Negligenciadas";""
"103830064";"PVD11412-2014";" Avaliação das condições de acessibilidade e inclusão oferecidas aos estudantes com deficiência pelo Sistema de Bibliotecas da UFRN";"Politica de inclusão, acessibilidade, Biblioteca Universitária";"91800396";"2014";"2015/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"45";"BASE DE PESQUISA SOBRE EDUCAÇÃO DE PESSOAS COM NECESSIDADES ESPECIAIS";"Educação e Inclusão Social em Contextos Escolares e não-Escolares";"Métodos Quantitativos. Bibliometria";""
"104041456";"PVD11414-2014";"Participação das mães e/ou cuidadores na consulta de acompanhamento do crescimento e desenvolvimento da criança";"Atenção Primária em Saúde; Saúde da Criança; Cuidado da Criança; Desenvolvimento Infantil.";"91800685";"2014";"2014/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"198";"DEPARTAMENTO DE ENFERMAGEM";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"84685637";"Atenção à Saúde Infanto Juvenil, Mulher e Homem";"ENFERMAGEM NA VIGILÂNCIA À SAÚDE";"Enfermagem em Saúde da Criança e do Adolescente";""
"104036336";"PVD11417-2014";"Desenvolvimento de dispersões sólidas e complexos de inclusão para incremento de solubilidade e dissolução de novos fármacos";"solubilidade; polímeros; ciclodextrinas; dispersões sólidas; complexos de inclusão";"91800676";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"196";"DEPARTAMENTO DE FARMACIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"70";"DESENVOLVIMENTO DE MEDICAMENTOS";"Desenvolvimento de novos medicamentos";"Farmacotécnica e tecnologia farmacêutica";""
"104041585";"PVD11418-2014";"Influencia do condicionamento com ácido poliacrilico na Microdureza e Solubilidade do cimento de hidróxido de cálcio. ";"Hidróxido de cálcio, solubilidade, microdureza, ácido poliacrílico";"91800688";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"101130397";"PESQUISA CIENTÍFICA EM DENTÍSTICA E MATERIAIS DENTÁRIOS";"Avaliação in vitro, in situ e in vivo de materiais dentários e técnicas restauradoras";"Materiais Odontológicos";""
"104033716";"PVD11425-2014";"Estudo clínico, laboratorial e epidemiológico  das imunodeficiências primárias no Estado do Rio Grande do Norte ";"Imunodeficiências primárias, imunofenotipagem, infecções de repetição, linfócitos, imunoglobulinas";"91800664";"2014";"2014/08/01 00:00:00.000";"2018/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"71";"BIOANÁLISES";"Imunoterapia com glucana;Resposta imune a infecções e alergia;Diagnóstico de donças autoimunes;";"Alergologia e Imunologia Clínica";""
"104042991";"PVD11426-2014";"COMPOSIÇÃO QUÍMICA E DIGESTIBILIDADE DO AMIDO DE PREPARAÇÕES REGIONAIS";"amido resistente, amilose, digestibilidade in vitro";"91800689";"2014";"2014/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"203";"DEPARTAMENTO DE NUTRIÇÃO";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"107";"ALIMENTOS, NUTRIÇÃO E SAÚDE";"Análises de alimentos";"Ciência de Alimentos";""
"103888152";"PVD11430-2014";"Avaliação de habilidades clínicas em ginecologia e obstetrícia na graduação de medicina";"educação médica, ginecologia, obstetrícia, avaliação de habilidades clínicas";"91800435";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"197";"DEPARTAMENTO DE TOCO-GINECOLOGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"";"";"educação médica";"Saúde Materno-Infantil";""
"104039638";"PVD11444-2014";" Tuberculose em trabalhadores da construção civil: estudo caso-controle em um Hospital de referência no município de João Pessoa - Paraíba.";"Tuberculose; Enfermagem; Trabalhadores";"91800682";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"198";"DEPARTAMENTO DE ENFERMAGEM";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"66";"CALEIDOSCÓPIO: Laboratório de Pesquisa em Educação, Trabalho, Saúde e Enfermagem";"Educação em trabalho e atenção psicossocial.";"Enfermagem em Saúde Coletiva";""
"104051755";"PVD11445-2014";"INVESTIGAÇÃO DA ASSOCIAÇÃO ENTRE ESTUDOS CITOGENÉTICOS E IMUNOFENOTÍPICOS NO DIAGNÓSTICO DAS LEUCEMIAS AGUDAS";"Citogenetica, Imunofenotipagem, Leucemias Agudas";"91800707";"2014";"2014/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"";"";"";"Clínica Médica";""
"104052202";"PVD11451-2014";"PROTOCOLOS ALTERNATIVOS PARA AVALIAÇÃO DA DURABILIDADE DA UNIÃO EM CAVIDADES DENTINÁRIAS TRIDIMENSIONAIS";"Sistemas adesivos, durabilidade da união, push-out";"91800708";"2014";"2014/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"101130397";"PESQUISA CIENTÍFICA EM DENTÍSTICA E MATERIAIS DENTÁRIOS";"Avaliação in vitro, in situ e in vivo de materiais e técnicas odontológicas";"Materiais Odontológicos";""
"104065518";"PVD11459-2014";"EFEITO DA SEPSE ABDOMINAL NA CICATRIZAÇÃO DA PELE EM RATOS DIABÉTICOS";"Sepse, Abdome, Pele, Cicatrização, Diabetes, Ratos";"91800726";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"69";"BASE DE PESQUISA EM CIRURGIA EXPERIMENTAL";"CICATRIZAÇÃO DAS FERIDAS CIRÚRCICAS";"Cirurgia Experimental";""
"104065801";"PVD11461-2014";"LIOFILIZACAO DE SISTEMAS EMULSIONADOS NANOESTRUTURADOS: UM DESAFIO TECNOLÓGICO.";"Anfotericina B, microemulsões, nanoemulsões, estabilidade.";"91800727";"2014";"2014/08/01 00:00:00.000";"2018/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"196";"DEPARTAMENTO DE FARMACIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"70";"DESENVOLVIMENTO DE MEDICAMENTOS";"Desenvolvimento de Sistemas Dispersos;Saúde Pública;Produção Industrial;Garantia de Qualidade";"Farmacotécnica e tecnologia farmacêutica";""
"104029893";"PVD11462-2014";"Estudo epidemiológico de doenças orais diagnosticada em adolescente atendidos na Clínica de Estomatologia da UFRN";"Epidemiologia, Adolescência";"91800652";"2014";"2014/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"67";"BASE DE PESQUISA EM PATOLOGIA ORAL";"Neoplasias benignas e Lesões proliferativas da cavidade oral.";"Clínica Odontológica";""
"104073059";"PVD11464-2014";"EFEITO DO CHOQUE HEMORRÁGICO NA CICATRIZAÇÃO DE ANASTOMOSES INTESTINAIS";"CHOQUE HEMORRÁGICO, CICATRIZAÇÃO, INTESTINO, ANASTOMOSE";"91800729";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"69";"BASE DE PESQUISA EM CIRURGIA EXPERIMENTAL";"CICATRIZAÇÃO DAS FERIDAS CIRÚRCICAS";"Cirurgia Experimental";""
"104075961";"PVD11469-2014";"INSTABILIDADE POSTURAL E QUEDAS EM IDOSOS: UMA PROPOSTA DE AVALIAÇÃO E EDUCAÇÃO EM SAÚDE";"Equilíbrio Postural, Idoso,  Acidentes por Quedas, Educação em Saúde";"91800733";"2014";"2015/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"141339517";"Grupo de pesquisa e ensino de otorrinolaringologia UFRN";"educação médica e otoneurologia";"Fisioterapia e Terapia Ocupacional";""
"104080800";"PVD11478-2014";"SISTEMAS NANOESTRUTURADOS CARREADORES DE AGENTES ANTI-INFECCIOSOS";"Leishmaniose, anfotericina B, AIDS";"91800745";"2014";"2014/08/01 00:00:00.000";"2018/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"196";"DEPARTAMENTO DE FARMACIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"70";"DESENVOLVIMENTO DE MEDICAMENTOS";"Desenvolvimento de formas farmacêuticas;Pesquisa e desenvolvimento de sistemas dispersos;Tecnologia farmacêutica - Nanot ";"Farmacotécnica e tecnologia farmacêutica";""
"103999826";"PVD11479-2014";"Estado nutricional e comportamentos de risco para o desenvolvimento de transtornos alimentares em praticantes de Ballet";"alimentação, atividade física, nutrição";"91800575";"2014";"2017/08/01 00:00:00.000";"2018/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"203";"DEPARTAMENTO DE NUTRIÇÃO";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"117225645";"Nutrição e substâncias bioativas para saúde";"Dietética, nutrição e saúde";"Análise Nutricional de População";""
"104067919";"PVD11480-2014";" Concepções de mulheres com deficiência física sobre a maternidade";"Enfermagem;  Saúde Reprodutiva;; Serviços de Saúde Materna; Pessoas com deficiência.  ";"91800728";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"198";"DEPARTAMENTO DE ENFERMAGEM";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"84685637";"Atenção à Saúde Infanto Juvenil, Mulher e Homem";"Enfermagem na Vigilância à Saúde.  ";"Enfermagem em Saúde do Adulto e do Idoso";""
"104103088";"PVD11519-2014";"Avaliação das propriedades de resinas compostas fotoativadas com diferentes aparelhos ";"Resinas compostas; polimerização; dureza";"91800774";"2014";"2015/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"101130397";"PESQUISA CIENTÍFICA EM DENTÍSTICA E MATERIAIS DENTÁRIOS";"Avaliação in vitro, in situ e in vivo de materiais e técnicas odontológicas";"Materiais Odontológicos";""
"104043368";"PVD11522-2014";"CONDIÇÃO DE SAÚDE BUCAL DE PACIENTES INTERNADOS NO HOSPITAL UNIVERSITÁRIO ONOFRE LOPES EM NATAL/RN";"Saúde bucal, Cárie, Doença Periodontal, Lesões Orais, Internação";"91800691";"2014";"2014/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"67";"BASE DE PESQUISA EM PATOLOGIA ORAL";"Inflamação e reparo dos tecidos orais";"Clínica Odontológica";""
"104108118";"PVD11532-2014";"A ATUAÇÃO DO ENFERMEIRO NO COMBATE A DENGUE NOS MUNICÍPIOS DE PARNAMIRIM E SANTA CRUZ: UM ESTUDO COMPARATIVO";"Enfermagem; Dengue; Epidemiologia; Epidemias; Estudo comparativo.";"91800785";"2014";"2014/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"198";"DEPARTAMENTO DE ENFERMAGEM";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"2624457";"Ações promocionais e de atenção a grupos humanos em Saúde Mental e Saúde Coletiva";"Saúde Coletiva";"Enfermagem em Saúde Coletiva";""
"104109742";"PVD11534-2014";"CARACTERIZAÇÃO  DAS CÉLULAS DENDRÍTICAS INFLAMATÓRIAS, POLIMORFISMO GÊNICO E CORRELAÇÃO COM O TRATAMENTO IMUNOSSUPRESSOR NA SOBREVIDA AO ALOTRANSPLANTE RENAL";"células dendríticas, transplante e imunossupressores";"91800789";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"71";"BIOANÁLISES";"FISIOPATOLOGIA;;;";"Avaliação e analises toxicológicas";""
"104111330";"PVD11541-2014";"Interação funcional da toxina do Tityus stigmurus em linhagens de carcinoma cervical co-infectadas com Papilomavírus Humano 16 (SiHa) e 18 (HeLa). ";"CÂNCER CERVICAL, TOXINA DO TITYUS, HPV";"91800792";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"71";"BIOANÁLISES";"FISIOPATOLOGIA;;;";"Avaliação e analises toxicológicas";""
"104074865";"PVD11547-2014";"TRIAGEM FITOQUÍMICA E AÇÃO ANTIBACTERIANA DE SCHINUS TEREBINTHIFOLIUS SOBRE BACTÉRIAS BUCAIS PLANCTÔNICAS E ORGANIZADAS EM BIOFILME";"Microbiologia; Fitoterapia; Cromatografia";"91800730";"2014";"2016/08/01 00:00:00.000";"2017/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"93973472";"Grupo de Estudos e Pesquisas de Avaliação em Saúde-GEPEAS";"Estudo dos principais agravos à saúde bucal";"Odontologia Social e Preventiva";""
"104032258";"PVD11557-2014";"Efeitos de diferentes estratégias de oferta de carboidrato sobre variáveis endócrinas e de desempenho em provas de ciclismo";"enxague bucal de carboidratos, insulina, glicemia, desempenho, ciclismo";"91800656";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"90691640";"Grupo de Estudos em Metabolismo, Exercício e Nutrição";"Alterações e adaptações fisiológicas ao treinamento físico";"Bioquímica da Nutrição";""
"104103416";"PVD11565-2014";"EFEITOS DA ESTIMULAÇÃO TRANSCRANIANA POR CORRENTE CONTÍNUA SOBRE O EQUILÍBRIO ESTÁTICO E RECUPERADO EM CADEIRANTES";"Estimulação transcraniana por corrente contínua, equilíbrio estático, equilíbrio recuperado, deficiência física";"91800777";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"114496955";"Grupo de Estudos em Tecnologia Assistiva (GETA)";"TECNOLOGIA ASSISTIVA NA INTERFACE CÉREBRO-COMPUTADOR";"Educação Física";""
"104115680";"PVD11573-2014";"AVALIAÇÃO DA GENOTOXICIDADE EM MULHERES COM SÍNDROME DOS OVÁRIOS POLICÍSTICOS: IMPACTO DA DIETA";"Dieta, Síndrome dos ovários policísticos, genotoxicidade";"91800803";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015";"121";"SAÚDE DA MULHER";"Síndrome dos ovários policísticos;Endocrinologia reprodutiva;;";"Avaliação e analises toxicológicas";""
"104188349";"PVD11591-2014";"EFEITO PROTETOR DO EXTRATO DE CHENOPODIUM AMBROSIOIDES L NA OSTEOPOROSE INDUZIDA EM RATAS";"OSTEOPOROSE, CHENOPODIUM AMBROSIOIDES L, BIODISTRIBUIÇÃO, CIRURGIA EXPERIMENTAL";"91800850";"2014";"2014/04/21 00:00:00.000";"2014/10/21 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"";"69";"BASE DE PESQUISA EM CIRURGIA EXPERIMENTAL";"Biodistribuição de radiofármacos em cirurgia;Cirurgia Experimental;;";"Cirurgia Experimental";""
"104417896";"PVD11601-2014";"Curva de crescimento de nematelmintos intestinais";"nematelmintos, oviposição, curva de crescimento";"91800927";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"(2014) Edital PROPESQ No. 003/2014 - PIBIC EM 2014-2015";"71";"BIOANÁLISES";"Doenças infecciosas e parasitárias;;;";"Avaliação e analises toxicológicas";""
"104487271";"PVD11614-2014";"ALTERAÇÕES BUCAIS E REPERCUSSÕES ENDÓCRINO-METABÓLICAS EM MODELO EXPERIMENTAL  DE  CIRURGIA BARIÁTRICA";"bariatric surgery; gastric bypass; periodontal disease; ";"91800973";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"(2014) Edital PROPESQ No. 003/2014 - PIBIC EM 2014-2015";"96053758";"PESQUISA CLÍNICA EM CIRURGIA";"CIRURGIA DO APARELHO DIGESTIVO";"Cirurgia Experimental";""
"104487497";"PVD11615-2014";"INFLUÊNCIA DA CIRURGIA BARIÁTRICA NA PROGRESSÃO DO CARCINOMA DE CAVIDADE BUCAL E ESÔFAGO";"Bariatric Surgery; Carcinoma, Squamous Cell; Esophageal Neoplasms; Mouth Neoplasms";"91800974";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"(2014) Edital PROPESQ No. 003/2014 - PIBIC EM 2014-2015";"96053758";"PESQUISA CLÍNICA EM CIRURGIA";"CIRURGIA DO APARELHO DIGESTIVO";"Cirurgia Gastroenterologia";""
"104488258";"PVD11617-2014";"EFEITO GASTROPROTETOR DO EXTRATO HIDROALCOÓLICO DE CHENOPODIUM AMBROSIOIDES L (MASTRUZ) EM MODELO EXPERIMENTAL DE GASTRITE AGUDA.";"Gastrite; cicatrização; Chenopodium ambrosioides; rato";"91800976";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"(2014) Edital PROPESQ No. 003/2014 - PIBIC EM 2014-2015";"96053758";"PESQUISA CLÍNICA EM CIRURGIA";"CICATRIZAÇÃO DE FERIDAS";"Cirurgia Gastroenterologia";""
"104557579";"PVD11663-2014";"FATORES DE RISCO PARA ASMA EM CRIANÇAS: UM ESTUDO DE CASO-CONTROLE
";"Asma, fatores de risco, criança asmátic";"91801027";"2014";"2014/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"205";"ESCOLA DE SAÚDE";"";"";"(2014) Edital PROPESQ No. 003/2014 - PIBIC EM 2014-2015";"2624457";"Ações promocionais e de atenção a grupos humanos em Saúde Mental e Saúde Coletiva";"ENFERMAGEM EM SAÚDE MENTAL E COLEIVA.";"Enfermagem em Saúde da Criança e do Adolescente";""
"104592969";"PVD11664-2014";"AVALIANDO O ESTRESSE DE HOMENS VÍTIMAS DE TRAUMATISMO VÉRTEBRO MEDULAR NO LITORAL DO RIO GRANDE DO NORTE/RN";"traumatismo da coluna vertebral; estresse,  Homens vitimados";"91801066";"2014";"2015/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"205";"ESCOLA DE SAÚDE";"";"";"(2014) Edital PROPESQ No. 003/2014 - PIBIC EM 2014-2015";"2624457";"Ações promocionais e de atenção a grupos humanos em Saúde Mental e Saúde Coletiva";"ENFERMAGEM EM SAÚDE MENTAL E COLETIVA";"Enfermagem em Saúde Mental";""
"96058188";"PVD11666-2014";"Avaliação do atendimento hospitalar às crianças e adolescentes com tuberculose  ";"criança, tuberculose, hospitais públicos";"91794903";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"205";"ESCOLA DE SAÚDE";"";"";"(2013) Edital PROPESQ No. 005/2012 - PIBIC EM 2013-2014";"85399228";"Saúde e Sociedade";"Cuidar em saúde e em enfermagem";"Enfermagem em Saúde Coletiva";""
"104630095";"PVD11679-2014";"NÚCLEOS DE APOIO À SAÚDE DA FAMÍLIA E MATRICIAMENTO EM SAÚDE MENTAL EM NATAL-RN";"Saúde Mental; Apoio Matricial; Saúde da Família";"91801093";"2014";"2014/08/01 00:00:00.000";"2015/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"205";"ESCOLA DE SAÚDE";"";"";"(2014) Edital PROPESQ No. 003/2014 - PIBIC EM 2014-2015";"85399228";"Saúde e Sociedade";"Território, saúde e educação";"Enfermagem em Saúde Mental";""
"105482307";"PVD11706-2014";"A VIOLÊNCIA INSTITUCIONAL NA REALIDADE DAS MATERNIDADES PÚBLICAS DE NATAL-RN";"assistência ao parto, gestação, maternidade, serviço de saúde, violência.";"91801429";"2014";"2014/07/02 00:00:00.000";"2016/05/31 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"197";"DEPARTAMENTO DE TOCO-GINECOLOGIA";"";"";"";"85541463";"GRUPO DE PESQUISA EM SAÚDE FEMININA";"Qualidade de vida";"Saúde Materno-Infantil";""
"105745728";"PVD11722-2014";"PERFIL EPIDEMIOLÓGICO E MANEJO DE PACIENTES VÍTIMAS DE TRAUMA ABDOMINAL ATENDIDO EM UM HOSPITAL DE GRANDE PORTE DO MUNICÍCPIO DE NATAL-RN";"trauma, abdome, cirurgia, diagnóstico, tratamento, epidemiologia";"91801505";"2014";"2014/07/20 00:00:00.000";"2015/07/20 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"";"96053758";"PESQUISA CLÍNICA EM CIRURGIA";"CIRURGIA DO APARELHO DIGESTIVO";"Cirurgia Traumatológica";""
"105772689";"PVD11723-2014";"Perfil do paciente vítima de Trauma Cervical Penetrante operados no Hospital Monsenhor Walfredo Gurgel nos últimos cinco anos.";"trauma; pescoço; cervical; cirurgia; urgência; penetrante";"91801509";"2014";"2014/07/21 00:00:00.000";"2015/12/31 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"";"96053758";"PESQUISA CLÍNICA EM CIRURGIA";"IMUNOLOGIA E CIRURGIA";"Cirurgia Traumatológica";""
"105844025";"PVD11725-2014";"EFEITO PROTETOR DO EXTRATO DE Morinda citrifolia L (Noni) NA OSTEOPOROSE INDUZIDA EM RATAS";"Osteoporose, Cirurgia Experimental, Morinda citrifolia L, Ooforectomia";"91801523";"2014";"2014/08/04 00:00:00.000";"2014/11/24 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"";"69";"BASE DE PESQUISA EM CIRURGIA EXPERIMENTAL";"Osteoporose, Fitoterápicos";"Cirurgia Experimental";""
"105845181";"PVD11726-2014";"EFEITO DO EXTRATO DE Morinda citrifolia L NO REPARO DE FERIDAS EM RATOS";"Feridas, Morinda citrifolia L , Ratos";"91801524";"2014";"2014/08/11 00:00:00.000";"2014/12/01 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"";"69";"BASE DE PESQUISA EM CIRURGIA EXPERIMENTAL";"CICATRIZAÇÃO DAS FERIDAS CIRÚRCICAS";"Medicina";""
