id_curso;curso;id_unidade;unidade
177104498;EDUCAÇÃO MIDIÁTICA;140;DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
130816499;EDUCAÇÃO POBREZA E DESIGUALDADE SOCIAL;5967;DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO
123036166;EEE;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
13027790;ENFERMAGEM;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
2000023;ENFERMAGEM;441;CENTRO DE CIÊNCIAS DA SAÚDE
979300;ENFERMAGEM  EM SAÚDE DA  CRIANÇA;198;DEPARTAMENTO DE ENFERMAGEM
163821950;ENFERMAGEM EM TERAPIA INTENSIVA;198;DEPARTAMENTO DE ENFERMAGEM
181080339;ENFERMAGEM EM URGÊNCIA E EMERGÊNCIA;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
177837702;ENFERMAGEM NEONATAL E PEDIÁTRICA;198;DEPARTAMENTO DE ENFERMAGEM
163759026;ENFERMAGEM NEONATAL E PEDIÁTRICA;198;DEPARTAMENTO DE ENFERMAGEM
177848129;ENFERMAGEM NEONATAL E PEDIÁTRICA;198;DEPARTAMENTO DE ENFERMAGEM
177822729;ENFERMAGEM NEONATAL E PEDIÁTRICA;198;DEPARTAMENTO DE ENFERMAGEM
177846796;ENFERMAGEM NEONATAL E PEDIÁTRICA;198;DEPARTAMENTO DE ENFERMAGEM
124763322;ENFERMAGEM OBSTÉTRICA III - REDE CEGONHA;205;ESCOLA DE SAÚDE
2576632;ENGENHARIA AGRONÔMICA;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
85322571;ENGENHARIA AMBIENTAL;445;CENTRO DE TECNOLOGIA
85341136;ENGENHARIA BIOMÉDICA;445;CENTRO DE TECNOLOGIA
2000025;ENGENHARIA CIVIL;445;CENTRO DE TECNOLOGIA
2000150;ENGENHARIA DE ALIMENTOS;445;CENTRO DE TECNOLOGIA
2576623;ENGENHARIA DE AQUICULTURA;440;CENTRO DE BIOCIÊNCIAS
181657650;ENGENHARIA DE COMPUTAÇÃO;1482;CENTRO DE  ENSINO SUPERIOR DO SERIDÓ
2000026;ENGENHARIA DE COMPUTAÇÃO;445;CENTRO DE TECNOLOGIA
178696492;ENGENHARIA DE ENERGIA;445;CENTRO DE TECNOLOGIA
2000027;ENGENHARIA DE MATERIAIS;445;CENTRO DE TECNOLOGIA
2071220;ENGENHARIA DE PETRÓLEO;445;CENTRO DE TECNOLOGIA
150738818;ENGENHARIA DE PRODUÇÃO;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
2000029;ENGENHARIA DE PRODUÇÃO;445;CENTRO DE TECNOLOGIA
140694375;ENGENHARIA DE SEGURANCA DO TRABALHO;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
100339822;ENGENHARIA DE SEGURANÇA DO TRABALHO;52;DEPARTAMENTO DE ENGENHARIA CIVIL E AMBIENTAL
149832890;ENGENHARIA DE SEGURANÇA DO TRABALHO;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
17848940;ENGENHARIA DE SOFTWARE;439;CENTRO DE CIÊNCIAS EXATAS E DA TERRA
85322080;ENGENHARIA DE TELECOMUNICAÇÕES;445;CENTRO DE TECNOLOGIA
2000030;ENGENHARIA ELÉTRICA;445;CENTRO DE TECNOLOGIA
8068230;ENGENHARIA FLORESTAL;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
2000031;ENGENHARIA MECÂNICA;445;CENTRO DE TECNOLOGIA
85437055;ENGENHARIA MECATRÔNICA;445;CENTRO DE TECNOLOGIA
2000032;ENGENHARIA QUÍMICA;445;CENTRO DE TECNOLOGIA
2000033;ENGENHARIA TÊXTIL;445;CENTRO DE TECNOLOGIA
16685330;ENSINO-APRENDIZAGEM DE INGLÊS COMO LÍNGUA ESTRANGEIRA;138;DEPARTAMENTO DE LETRAS
2667700;ENSINO-APRENDIZAGEM DE LÍNGUA PORTUGUESA:ASPECTOS TEÓRICOS E PRÁTICOS;159;DEPARTAMENTO DE EDUCAÇÃO
122659999;ENSINO/APRENDIZAGEM DE PORTUGUÊS LÍNGUA NÃO MATERNA;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
123345257;ENSINO/APRENDIZAGEM DE PORTUGUÊS LÍNGUA NÃO MATERNA;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
1398140;ENSINO DE ARTE NA ESCOLA;139;DEPARTAMENTO DE ARTES
6182540;ENSINO DE ARTE NA ESCOLA COM APROFUNDAMENTO E ARTES VISUAIS, DANÇA, MÚSICA E TEA;139;DEPARTAMENTO DE ARTES
162992509;ENSINO DE CIÊNCIAS;134;PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA
180768457;ENSINO DE CIÊNCIAS - ?CIÊNCIA É 10!?;134;PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA
180806611;ENSINO DE CIÊNCIAS - CIÊNCIA É 10!;134;PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA
130050604;ENSINO DE GEOGRAFIA;234;CERES - DEPARTAMENTO DE GEOGRAFIA
89444585;ENSINO DE LÍNGUA PORTUGUESA: GRAMÁTICA, TEXTO E DISCURSO;138;DEPARTAMENTO DE LETRAS
135288404;ENSINO DE MUSICA EM MULTIPLOS CONTEXTOS;284;ESCOLA DE MÚSICA
135294364;ENSINO DE MUSICA EM MULTIPLOS CONTEXTOS;284;ESCOLA DE MÚSICA
122072767;ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS;284;ESCOLA DE MÚSICA
121636855;ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS;7261;PROGRAMA DE PÓS-GRADUAÇÃO EM MÚSICA
123354684;ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS;284;ESCOLA DE MÚSICA
103978381;ENSINO FUNDAMENTAL;1452;NÚCLEO DE EDUCAÇÃO DA INFÂNCIA
1998296;ENSINO INFANTIL;1452;NÚCLEO DE EDUCAÇÃO DA INFÂNCIA
89232622;ENSINO MEDIO;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
2628340;Especializaão em Avaliação Psicológica;442;CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES
51277174;ESPECIALIZAÇÃO;159;DEPARTAMENTO DE EDUCAÇÃO
132080053;ESPECIALIZAÇÃO EM AAA;234;CERES - DEPARTAMENTO DE GEOGRAFIA
126907290;ESPECIALIZAÇÃO EM ADMINISTRAÇÃO HOTELEIRA, BARES E RESTAURANTES;4295;PROGRAMA DE PÓS-GRADUAÇÃO EM TURISMO
137488470;ESPECIALIZAÇÃO EM ADMINISTRAÇÃO PÚBLICA;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
137496442;ESPECIALIZAÇÃO EM ADMINISTRAÇÃO PÚBLICA;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
115295700;ESPECIALIZAÇÃO EM ADMINISTRAÇÃO PÚBLICA;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
143293289;ESPECIALIZAÇÃO EM ADVOCACIA EMPRESARIAL;4881;DEPARTAMENTO DE DIREITO - CERES
170532537;ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E MULTILETRAMENTO NA ESCOLA DA(S) INFÂNCIA(S);1452;NÚCLEO DE EDUCAÇÃO DA INFÂNCIA
127791717;ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
106245618;ESPECIALIZAÇÃO EM ALFABETIZAÇÃO E NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
138139175;ESPECIALIZAÇÃO EM ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
171963293;ESPECIALIZAÇÃO EM ALFABETIZAÇÃO + NEUROCIÊNCIAS NA EDUCAÇÃO INTEGRAL;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
163957655;ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS;117;DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS
106660409;ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS;117;DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS
130618653;ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E MEDICAMENTOS;117;DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS
118076413;ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E MEDICAMENTOS;117;DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS
97262498;ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E TOXICOLÓGICAS;117;DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS
131890753;ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E TOXICOLÓGICAS;117;DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS
4742984;ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E TOXICOLÓGICAS;117;DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS
163914345;ESPECIALIZAÇÃO EM ANATOMIA, DISSECAÇÃO E PLASTINAÇÃO;177;DEPARTAMENTO DE MORFOLOGIA
126255120;ESPECIALIZAÇÃO EM APRENDIZAGEM COLABORATIVA E INTERCULTURAL DE LÍNGUA PORTUGUESA POR SURDOS;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
124347948;ESPECIALIZAÇÃO EM AROMATERAPIA;198;DEPARTAMENTO DE ENFERMAGEM
115402519;ESPECIALIZAÇÃO EM ARQUEOLOGIA DO NORDESTE BRASILEIRO;141;DEPARTAMENTO DE HISTÓRIA
95771235;ESPECIALIZAÇÃO EM ARQUEOLOGIA DO NORDESTE BRASILEIRO;141;DEPARTAMENTO DE HISTÓRIA
96076672;ESPECIALIZAÇÃO EM ARQUITETURA DE NUVEM;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
168972160;ESPECIALIZAÇÃO EM ARTE PELOS SENTIDOS: AROMAS, PROCESSOS CRIATIVOS E TERAPÊUTICOS;139;DEPARTAMENTO DE ARTES
3578460;ESPECIALIZAÇÃO EM ARTETERAPIA E EDUCAÇÃO DO SER;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
4878604;ESPECIALIZAÇÃO EM ARTETERAPIA E EDUCAÇÃO DO SER;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
114762632;ESPECIALIZAÇÃO EM ATENÇÃO BÁSICA COM ÊNFASE NA ESTRATÉGIA SAÚDE DA FAMÍLIA;205;ESCOLA DE SAÚDE
101359674;ESPECIALIZAÇÃO EM AUDIOLOGIA;5610;DEPARTAMENTO DE FONOAUDIOLOGIA
165852759;ESPECIALIZAÇÃO EM AUDITORIA DO SUS;205;ESCOLA DE SAÚDE
173541499;ESPECIALIZAÇÃO EM AUDITORIA DO SUS;205;ESCOLA DE SAÚDE
129767318;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA;395;PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
149870604;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA;395;PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
97598424;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA;395;PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
130422199;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA;395;PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
151607054;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA CONTÁBIL;163;DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
116474785;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLADORIA CONTÁBIL;9066;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
87272466;ESPECIALIZAÇÃO EM AUDITORIA E CONTROLES;395;PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
156794536;ESPECIALIZAÇÃO EM AUDITORIA EM SAÚDE;205;ESCOLA DE SAÚDE
127931091;ESPECIALIZAÇÃO EM AUDITORIA EM SAÚDE;205;ESCOLA DE SAÚDE
107259247;ESPECIALIZAÇÃO EM AUDITORIA E PERÍCIA CONTÁBIL;395;PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
89558214;ESPECIALIZAÇÃO EM AUDITORIA GOVERNAMENTAL;163;DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
91384307;ESPECIALIZAÇÃO EM AUTOMAÇÃO DE PROCESSOS INDUSTRIAIS;56;DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO
105643188;ESPECIALIZAÇÃO EM AUTOMAÇÃO DE PROCESSOS INDUSTRIAIS;56;DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO
95740299;ESPECIALIZAÇÃO EM BASES FISIOLÓGICAS PARA AVALIAÇÃO E PRESCRIÇÃO DE EXERCÍCIOS FÍSICOS;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
50659936;ESPECIALIZAÇÃO EM BASES FISIOL PARA AVALIAÇÃO E PRESCRIÇÃO DE EXERCÍCIOS FÍSICOS;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
118173593;ESPECIALIZAÇÃO EM BIG DATA;6069;INSTITUTO METROPOLE DIGITAL
105720615;ESPECIALIZAÇÃO EM BIOLOGIA MOLECULAR APLICADA À SAÚDE HUMANA;366;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS
125323179;ESPECIALIZAÇÃO EM BIOLOGIA MOLECULAR APLICADA À SAÚDE HUMANA;366;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS
133999743;ESPECIALIZAÇÃO EM BIOMECÂNICA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
133952812;ESPECIALIZAÇÃO EM BIOMECÂNICA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
133995445;ESPECIALIZAÇÃO EM BIOMECÂNICA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
134010679;ESPECIALIZAÇÃO EM BIOMECÂNICA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
133963580;ESPECIALIZAÇÃO EM BIOMECÂNICA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
133960235;ESPECIALIZAÇÃO EM BIOMECÂNICA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
133957713;ESPECIALIZAÇÃO EM BIOMECÂNICA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
95197392;ESPECIALIZAÇÃO EM BIOTERISMO E EXPERIMENTAÇÃO COM ANIMAIS;192;DEPARTAMENTO DE CIRURGIA
171669500;ESPECIALIZAÇÃO EM CIBERSEGURANÇA E GESTÃO DA INFORMAÇÃO;9726;DEPARTAMENTO DE COMPUTAÇÃO E TECNOLOGIA
138156167;ESPECIALIZAÇÃO EM CIÊNCIA DE DADOS;47;DEPARTAMENTO DE ESTATISTICA
98708953;ESPECIALIZAÇÃO EM CIÊNCIAS ATUARIAIS E DEMOGRAFIA;5570;PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA
84903718;ESPECIALIZAÇÃO EM CIÊNCIAS MORFOLÓGICAS APLICADAS A SAÚDE E AO AMBIENTE;177;DEPARTAMENTO DE MORFOLOGIA
115259542;ESPECIALIZAÇÃO EM CINEMA;139;DEPARTAMENTO DE ARTES
99697792;ESPECIALIZAÇÃO EM CINEMA;139;DEPARTAMENTO DE ARTES
141222876;ESPECIALIZAÇÃO EM CITOLOGIA GINECOLÓGICA ONCÓTICA;30544;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS APLICADAS À SAÚDE DA MULHER
173985910;ESPECIALIZAÇÃO EM CITOLOGIA GINECOLÓGICA ONCÓTICA: DO DIAGNÓSTICO CITOLÓGICO AO RASTREIO MOLECULAR (DNA/HPV);30544;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS APLICADAS À SAÚDE DA MULHER
136737916;ESPECIALIZAÇÃO EM COMPOSIÇÃO MUSICAL;284;ESCOLA DE MÚSICA
90334354;ESPECIALIZAÇÃO EM CONSCIÊNCIA CORPORAL;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
128388032;ESPECIALIZAÇÃO EM CONSCIÊNCIA CORPORAL;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
166091734;ESPECIALIZAÇÃO EM CONSCIÊNCIA CORPORAL, SAÚDE E QUALIDADE DE VIDA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
147179803;ESPECIALIZAÇÃO EM CONSCIÊNCIA CORPORAL, SAÚDE E QUALIDADE DE VIDA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
154868710;ESPECIALIZAÇÃO EM CONTABILIDADE, CONTROLADORIA E GESTÃO DE CUSTOS NO SETOR PÚBLICO;9066;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
164549360;ESPECIALIZAÇÃO EM CONTABILIDADE E CONTROLADORIA;235;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
140931176;ESPECIALIZAÇÃO EM CONTABILIDADE E GESTÃO EMPRESARIAL;163;DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
85078961;ESPECIALIZAÇÃO EM CONTROLADORIA GOVERNAMENTAL;163;DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
92587939;ESPECIALIZAÇÃO EM COORDENAÇÃO PEDAGÓGICA;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
17519780;ESPECIALIZAÇÃO EM CORPO, SAÚDE E SOCIEDADE;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
5173860;ESPECIALIZAÇÃO EM CRIANÇA E ADOLESCENTE: ASPECTOS LEGAIS E SOCIAIS;143;DEPARTAMENTO DE PSICOLOGIA
121637007;ESPECIALIZAÇÃO EM CUIDADOS E PRÁTICAS INTEGRATIVAS EM SAÚDE;205;ESCOLA DE SAÚDE
120050084;ESPECIALIZAÇÃO EM DANÇA;139;DEPARTAMENTO DE ARTES
101023063;ESPECIALIZAÇÃO EM DENTÍSTICA;195;DEPARTAMENTO DE ODONTOLOGIA
127547347;ESPECIALIZAÇÃO EM DENTÍSTICA;195;DEPARTAMENTO DE ODONTOLOGIA
150984778;ESPECIALIZAÇÃO EM DERMATOLOGIA EM ENFERMAGEM;198;DEPARTAMENTO DE ENFERMAGEM
134355614;ESPECIALIZAÇÃO EM DERMATOLOGIA EM ENFERMAGEM;198;DEPARTAMENTO DE ENFERMAGEM
115769184;ESPECIALIZAÇÃO EM DESENVOLVIMENTO DE APLICAÇÕES PARA DISPOSITIVOS MÓVEIS;6069;INSTITUTO METROPOLE DIGITAL
100300443;ESPECIALIZAÇÃO EM DESENVOLVIMENTO DE SISTEMAS UFRN;2;SUPERINTENDÊNCIA DE TECNOLOGIA DA INFORMAÇÃO
116365925;ESPECIALIZAÇÃO EM DESENVOLVIMENTO DE SOFTWARE;56;DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO
107751989;ESPECIALIZAÇÃO EM DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS;6069;INSTITUTO METROPOLE DIGITAL
141073002;ESPECIALIZAÇÃO EM DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS;6069;INSTITUTO METROPOLE DIGITAL
152574803;ESPECIALIZAÇÃO EM DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS;6069;INSTITUTO METROPOLE DIGITAL
126860757;ESPECIALIZAÇÃO EM DESENVOLVIMENTO PARA DISPOSITIVOS MÓVEIS;6069;INSTITUTO METROPOLE DIGITAL
118720334;ESPECIALIZAÇÃO EM DESIGN DE INOVAÇÃO;9109;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO
164504160;ESPECIALIZAÇÃO EM DESIGN DE INTERIORES;6968;PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN
85075974;ESPECIALIZAÇÃO EM DESIGN GRÁFICO;139;DEPARTAMENTO DE ARTES
130606851;ESPECIALIZAÇÃO EM DIREITO ADMINISTRATIVO;84;DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
115114859;ESPECIALIZAÇÃO EM DIREITO ADMINISTRATIVO;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
91310418;ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSO CIVIL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
120655249;ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
107590635;ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
129678016;ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
179520297;ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
90239418;ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL - CURSO III;84;DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
98721418;ESPECIALIZAÇÃO EM DIREITO CONSTITUCIONAL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
85378701;ESPECIALIZAÇÃO EM DIREITO CONSTITUCIONAL - CURSO IV;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
132991240;ESPECIALIZAÇÃO EM DIREITO DA INOVAÇÃO TECNOLÓGICA;6069;INSTITUTO METROPOLE DIGITAL
154752432;ESPECIALIZAÇÃO EM DIREITO DAS RELAÇÕES DE CONSUMO;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
155279230;ESPECIALIZAÇÃO EM DIREITO EMPRESARIAL;9750;DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO
140971846;ESPECIALIZAÇÃO EM DIREITO E PROCESSO DO TRABALHO;79;DEPARTAMENTO DE DIREITO PRIVADO - DIPRI
109727524;ESPECIALIZAÇÃO EM DIREITO INTERNACIONAL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
134776267;ESPECIALIZAÇÃO EM DIREITO INTERNACIONAL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
170779597;ESPECIALIZAÇÃO EM DIREITO INTERNACIONAL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
100365235;ESPECIALIZAÇÃO EM DIREITO INTERNACIONAL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
170800744;ESPECIALIZAÇÃO EM DIREITO INTERNACIONAL;84;DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
5032219;ESPECIALIZAÇÃO EM DIREITO INTERNACIONAL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
90296038;ESPECIALIZAÇÃO EM DIREITO INTERNACIONAL - CURSO III;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
100368839;ESPECIALIZAÇÃO  EM DIREITO INTERNACIONAL - CURSO IV;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
2270667;ESPECIALIZAÇÃO EM DIREITO PROCESSUAL CIVIL;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
172241579;ESPECIALIZAÇÃO EM DIREITO PÚBLICO APLICADO À GESTÃO GOVERNAMENTAL;4881;DEPARTAMENTO DE DIREITO - CERES
146239656;ESPECIALIZAÇÃO EM DIREITO SOCIAL;79;DEPARTAMENTO DE DIREITO PRIVADO - DIPRI
146239795;ESPECIALIZAÇÃO EM DIREITO SOCIAL;79;DEPARTAMENTO DE DIREITO PRIVADO - DIPRI
95713894;ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
107607888;ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO;404;PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO
128876049;ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO;84;DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
176101359;ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO CONTEMPORÂNEO;84;DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
160089006;ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO CONTEMPORÂNEO;84;DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
2821199;ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO - CURSO IV;84;DEPARTAMENTO DE DIREITO PUBLICO - DIPUB
105104013;ESPECIALIZAÇÃO EM DOCÊNCIA NA EDUCAÇÃO INFANTIL;1452;NÚCLEO DE EDUCAÇÃO DA INFÂNCIA
91861738;ESPECIALIZAÇÃO EM DOCÊNCIA NA EDUCAÇÃO INFANTIL;1452;NÚCLEO DE EDUCAÇÃO DA INFÂNCIA
98042783;ESPECIALIZAÇÃO EM DOCÊNCIA NA EDUCAÇÃO INFANTIL;1452;NÚCLEO DE EDUCAÇÃO DA INFÂNCIA
96435811;ESPECIALIZAÇÃO EM ECONOMIA DO SETOR PÚBLICO;160;DEPARTAMENTO DE ECONOMIA - DEPEC
100183927;ESPECIALIZAÇÃO EM ECONOMIA DO SETOR PÚBLICO;160;DEPARTAMENTO DE ECONOMIA - DEPEC
96520440;ESPECIALIZAÇÃO EM ECONOMIA SOLIDÁRIA E DESENVOLVIMENTO TERRITORIAL;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
146981951;ESPECIALIZAÇÃO EM ECONOMIA SOLIDÁRIA E DESENVOLVIMENTO TERRITORIAL;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
5277960;ESPECIALIZAÇÃO EM ECONOMIA SOLIDÁRIA E DESENVOLVIMENTO TERRITORIAL;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
100115448;ESPECIALIZAÇÃO EM EDUCAÇÃO AMBIENTAL PARA ESCOLAS SUSTENTÁVEIS;181;DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA
173034771;ESPECIALIZAÇÃO EM EDUCAÇÃO BILÍNGUE PARA SURDOS;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
