"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"135938122";"PROGRAMA DE ESTUDOS SECUNDÁRIOS";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"135035650";"PROGRAMA DE RESIDÊNCIA EM ATENÇÃO PSICOSSOCIAL";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"30044";"PROGRAMA DE RESIDÊNCIA EM ATENÇÃO PSICOSSOCIAL";"";"";"";"";"";""
"117632336";"PROGRAMA DE RESIDÊNCIA JUDICIAL- 3ª TURMA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"116740135";"PROGRAMA DE RESIDÊNCIA JUDICIAL- 3ª TURMA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"140690440";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"7835";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA";"";"";"";"";"";""
"93262777";"PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA DA FAMÍLIA E COMUNIDADE";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"7066";"PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA DA FAMÍLIA E COMUNIDADE";"";"";"";"";"";""
"93262776";"PROGRAMA DE RESIDÊNCIA MÉDICA EM PEDIATRIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"7065";"PROGRAMA DE RESIDÊNCIA MÉDICA EM PEDIATRIA";"";"";"";"";"";""
"118776383";"PROGRAMA DE RESIDÊNCIA MÉDICA EM REUMATOLOGIA/RESREUM/HUOL";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"10120";"PROGRAMA DE RESIDÊNCIA MÉDICA EM REUMATOLOGIA";"";"";"";"";"";""
"173511588";"PROGRAMA DE RESIDÊNCIA UNIPROFISSIONAL EM ENFERMAGEM OBSTÉTRICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"SANTA CRUZ";"";"32462";"PROGRAMA DE RESIDÊNCIA UNIPROFISSIONAL EM ENFERMAGEM OBSTÉTRICA";"";"";"";"";"";""
"904141";"PROJETO 1";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"144";"DEPARTAMENTO DE ANTROPOLOGIA";"";"";"";"";"";""
"90937674";"PROPAGANDA E MARKETING";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"";"";"";"";"";""
"105602524";"PROPAGANDA E MARKETING NA GESTÃO DE MARCAS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"";"";"";"";"";""
"90609271";"PRÓ-REITORIA DE PÓS-GRADUAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Generalista";"NATAL";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"127888738";"PRÓTESE DENTÁRIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"127915115";"PRÓTESE DENTÁRIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"140425273";"PRÓTESE DENTÁRIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"2000066";"PSICOLOGIA";"23837";"PITAGORAS JOSE BINDE";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Humanas";"Regular";"Matutino e Vespertino";"Generalista";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.cchla.ufrn.br/psicologia/";"1997/03/03 00:00:00.000";"12316";"1976/09/15 00:00:00.000";"RESOLUÇÃO Nº. 27/76 - CONSUNI";""
"102160763";"PSICOLOGIA";"5762865";"TULIO ROMERIO LOPES QUIRINO";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Anual";"";"Generalista";"SANTA CRUZ";"";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"";"";"1279922";"";"";""
"89384045";"PSICOLOGIA DA SAÚDE: DESENVOLVIMENTO E HOSPITALIZAÇÃO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"124336554";"PSICOLOGIA DA SAÚDE: DESENVOLVIMENTO E HOSPITALIZAÇÃO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"89384114";"PSICOLOGIA DA SAÚDE: DESENVOLVIMENTO E HOSPITALIZAÇÃO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"129109516";"QQQQQQQQQQQQQQQQ";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"";"";"";"";"";""
"2000067";"QUÍMICA";"5763962";"AMILCAR MACHULEK JUNIOR";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.ccet.ufrn.br/hp_quimica/";"1970/03/03 00:00:00.000";"12335";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"111635075";"QUÍMICA";"5763962";"AMILCAR MACHULEK JUNIOR";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.ccet.ufrn.br/hp_quimica/";"1970/03/03 00:00:00.000";"312335";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"2000144";"QUÍMICA";"5753699";"LUCIENE DA SILVA SANTOS";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"A Distância";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.ccet.ufrn.br/hp_quimica/";"2020/01/01 00:00:00.000";"99896";"2013/06/03 00:00:00.000";"Portaria nº 244/2013 - MEC";""
"3156200";"QUÍMICA DO PETRÓLEO";"5763962";"AMILCAR MACHULEK JUNIOR";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino e Vespertino";"Generalista";"NATAL";"";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.prograd.ufrn.br";"2008/02/18 00:00:00.000";"113098";"2012/10/03 00:00:00.000";"Portaria nº 190/2012 - MEC";""
"2499607";"REGÊNCIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"170595750";"RELAÇÕES INTERNACIONAIS";"24826";"JOAO DANTAS PEREIRA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Generalista";"NATAL";"";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"";"";"1659658";"";"";""
"130026449";"RESIDÊNCIA ALUNOS ESPECIAIS PPG";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"11351";"ALUNOS ESPECIAIS PPG - RESIDENCIA";"";"";"";"";"";""
"117522695";"RESIDENCIA EM ANESTESIOLOGIA/RESANES/HUAB";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"10006";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ANESTESIOLOGIA";"";"";"";"";"";""
"5036021";"RESIDÊNCIA EM ASSISTÊNCIA MATERNO-INFANTIL";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5506";"PROGRAMA DE RESIDÊNCIA EM ASSISTÊNCIA MATERNOINFANTIL";"";"";"";"";"";""
"5036022";"RESIDÊNCIA EM ATENÇÃO À SAÚDE DA CRIANÇA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"5503";"PROGRAMA DE RESIDÊNCIA EM ATENÇÃO À SAÚDE DA CRIANÇA";"";"";"";"";"";""
"116724075";"RESIDÊNCIA EM ATENÇÃO BÁSICA/RESATBAS/EMCM";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9930";"PROGRAMA DE RESIDÊNCIA EM ATENÇÃO BÁSICA-EMCM";"";"";"";"";"";""
"116724070";"RESIDÊNCIA EM CARDIOLOGIA/RESCARD/HUOL";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9925";"PROGRAMA DE RESIDÊNCIA EM CARDIOLOGIA-HUOL";"";"";"";"";"";""
"5036023";"RESIDÊNCIA EM CIRURGIA E TRAUMATOLOGIA BUCO-MAXILO-FACIAIS";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5502";"PROGRAMA DE RESIDÊNCIA EM CIRURGIA E TRAUMATOLOGIA BUCO-MAXILO-FACIAIS";"";"";"";"";"";""
"117972362";"RESIDÊNCIA EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"193";"DEPARTAMENTO DE PEDIATRIA";"";"";"";"";"";""
"94676386";"RESIDÊNCIA EM ENGENHARIA DE SOFTWARE";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"116724074";"RESIDÊNCIA EM SAÚDE MATERNO-INFANTIL/RESSMI/EMCM";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9929";"PROGRAMA DE RESIDÊNCIA EM SAÚDE MATERNO-INFANTIL-EMCM";"";"";"";"";"";""
"172040560";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO";"5756342";"IRIS LINHARES PIMENTA GURGEL";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"159559573";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"154673097";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"166950278";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"121327189";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO APLICADA À ÁREA JURÍDICA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"132855180";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO APLICADA À ÁREA JURÍDICA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"125496087";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO APLICADA À ÁREA JURÍDICA - TURMA JF";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"125109770";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO APLICADA À ÁREA JURÍDICA - TURMA TCE/RN";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"158398788";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - JFRN";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"136188561";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - JFRN";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"158396400";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - JUSTIÇA FEDERAL DO RN (JFRN) - TURMA 4";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"160690850";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO NA ÁREA DA SAÚDE PARA A LIGA CONTRA O CÂNCER";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"136204657";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - SECRETARIA DE ESTADO DA ADMINISTRAÇÃO DO RN";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"135098790";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCE/RN";"5751828";"MARCEL VINICIUS MEDEIROS OLIVEIRA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"161026300";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCMRJ/IMD";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"161008105";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCMRJ/IMD";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"160967303";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCMRJ/IMD";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"161033950";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCMRJ/IMD";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"161009948";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCMRJ/IMD";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"161029663";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCMRJ/IMD";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"160965162";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCMRJ/IMD";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"161011685";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TCMRJ/IMD";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"175479476";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TJAC";"22764";"JAIR CAVALCANTI LEITE";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"143918659";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TRE/RN - TURMA 2";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"159369037";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TRE/RN - TURMA 3";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"170327662";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TRE/RN - TURMA 4";"5757438";"DANILO CURVELO DE SOUZA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"165219373";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TRF5";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"136947895";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TURMA LAIS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"133771177";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TURMA NUPLAM";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"136093029";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TURMA SEBRAE";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"132855229";"RESIDÊNCIA EM TECNOLOGIA DA INFORMAÇÃO - TURMA TRE/RN";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"5036024";"RESIDÊNCIA EM TERAPIA INTENSIVA ADULTO";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5504";"PROGRAMA DE RESIDÊNCIA EM TERAPIA INTENSIVA ADULTO";"";"";"";"";"";""
"5036025";"RESIDÊNCIA EM TERAPIA INTENSIVA NEONATAL";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5505";"PROGRAMA DE RESIDÊNCIA EM TERAPIA INTENSIVA NEONATAL";"";"";"";"";"";""
"176189793";"RESIDENCIA JUDICIAL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"";"";"";"";"";""
"97144789";"RESIDÊNCIA JUDICIAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"108428903";"RESIDÊNCIA JUDICIAL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"176336866";"RESIDÊNCIA JUDICIAL 1";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"176371155";"RESIDÊNCIA JUDICIAL 2 - PRÁTICA JURISDICIONAL TUTELADA";"5753090";"KEITY MARA FERREIRA DE SOUZA E SABOYA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"176373029";"RESIDÊNCIA JUDICIAL 3 - PRÁTICA JURISDICIONAL TUTELADA";"5753090";"KEITY MARA FERREIRA DE SOUZA E SABOYA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"123924877";"RESIDÊNCIA JUDICIAL (MÓDULO R1)";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"156535967";"RESIDÊNCIA JUDICIAL (MÓDULO R1 E R2)";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"116285516";"RESIDÊNCIA MÉDICA DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"";"";"";""
"148242149";"RESIDÊNCIA MÉDICA DA MATERNIDADE ESCOLA JANUÁRIO CICCO";"5753071";"ANA KARLA MONTEIRO SANTANA DE OLIVEIRA FREITAS";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"148241386";"RESIDÊNCIA MÉDICA DO HOSPITAL UNIVERSITÁRIO ANA BEZERRA";"26036";"SIMONE PEDROSA LIMA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"147998485";"RESIDÊNCIA MÉDICA DO HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"22907";"GILMAR AMORIM DE SOUSA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"5036027";"RESIDÊNCIA MÉDICA EM ANESTESIOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5507";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ANESTESIOLOGIA";"";"";"";"";"";""
"5036026";"RESIDÊNCIA MÉDICA EM CARDIOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5508";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CARDIOLOGIA";"";"";"";"";"";""
"5036028";"RESIDÊNCIA MÉDICA EM CIRURGIA GERAL";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5509";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA GERAL";"";"";"";"";"";""
"116724072";"RESIDÊNCIA MÉDICA EM CIRURGIA GERAL/RESCIRG/EMCM";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9927";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA GERAL-EMCM";"";"";"";"";"";""
"88337492";"RESIDÊNCIA MÉDICA EM CIRURGIA VIDEOLAPAROSCÓPICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"6075";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA VIDEOLAPAROSCÓPICA";"";"";"";"";"";""
"5036029";"RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5520";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA DO APARELHO DIGESTIVO";"";"";"";"";"";""
"116724073";"RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA/RESCLMED/EMCM";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9928";"PROGRAMA DE RESIDÊNCIA MÉDICA EM CLÍNICA MÉDICA-EMCM";"";"";"";"";"";""
"5036030";"RESIDÊNCIA MÉDICA EM DERMATOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5510";"PROGRAMA DE RESIDÊNCIA MÉDICA EM DERMATOLOGIA";"";"";"";"";"";""
"157663602";"RESIDÊNCIA MÉDICA EM ECOCARDIOGRAFIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"31354";"PROGRAMA DE RESIDÊNCIA MÉCIDA EM ECOCARDIOGRAFIA";"";"";"";"";"";""
"5036031";"RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5511";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA";"";"";"";"";"";""
"5036032";"RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5512";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"";"";"";""
"5036033";"RESIDÊNCIA MÉDICA EM ENDOSCOPIA GINECOLÓGICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5513";"PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOSCOPIA GINECOLÓGICA";"";"";"";"";"";""
"134975375";"RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"5521";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA";"";"";"";"";"";""
"88337493";"RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA - ENDOSCOPIA DIGESTIVA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"6076";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA - ENDOSCOPIA DIGESTIVA";"";"";"";"";"";""
"88337494";"RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA - HEPATOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"6077";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA - HEPATOLOGIA";"";"";"";"";"";""
